timestamp,open,high,low,close,volume
2025-01-21 11:55:00,434.39,434.49,434.39,434.46,2167.0
2025-01-21 11:56:00,434.41,434.45,434.26,434.3,8753.0
2025-01-21 11:57:00,434.34,434.34,434.22,434.27,2814.0
2025-01-21 11:58:00,434.26,434.31,434.26,434.29,1324.0
2025-01-21 11:59:00,434.23,434.39,434.2,434.39,4285.0
2025-01-21 12:00:00,434.46,435.25,433.41,433.48,79822.0
2025-01-21 12:01:00,433.31,433.57,433.21,433.26,18641.0
2025-01-21 12:02:00,433.53,433.89,433.35,433.501,15107.0
2025-01-21 12:03:00,433.68,434.0,433.59,433.68,15305.0
2025-01-21 12:04:00,433.65,434.5,433.65,434.5,13258.0
2025-01-21 12:05:00,434.51,434.9,434.5,434.6,9937.0
2025-01-21 12:06:00,434.7,434.8,434.5,434.75,8645.0
2025-01-21 12:07:00,434.74,435.12,434.74,435.12,15157.0
2025-01-21 12:08:00,435.14,435.18,434.85,434.98,19916.0
2025-01-21 12:09:00,435.15,435.39,435.15,435.3,10027.0
2025-01-21 12:10:00,435.21,435.39,434.97,434.98,17317.0
2025-01-21 12:11:00,434.89,435.34,434.89,435.29,7973.0
2025-01-21 12:12:00,435.2,435.34,435.2,435.2,4389.0
2025-01-21 12:13:00,435.11,435.31,435.11,435.3,3582.0
2025-01-21 12:14:00,435.33,435.35,435.12,435.26,5198.0
2025-01-21 12:15:00,435.3,435.76,435.3,435.75,17181.0
2025-01-21 12:16:00,435.75,435.88,435.75,435.81,8607.0
2025-01-21 12:17:00,435.75,435.8,435.43,435.43,7815.0
2025-01-21 12:18:00,435.49,435.73,435.41,435.5,6098.0
2025-01-21 12:19:00,435.57,435.6,435.48,435.6,3569.0
2025-01-21 12:20:00,435.52,435.52,435.4,435.4,3664.0
2025-01-21 12:21:00,435.45,435.5,435.38,435.5,5740.0
2025-01-21 12:22:00,435.29,435.49,435.27,435.49,2784.0
2025-01-21 12:23:00,435.49,435.88,435.45,435.85,7687.0
2025-01-21 12:24:00,435.79,436.19,435.78,436.18,17603.0
2025-01-21 12:25:00,436.18,436.22,436.14,436.22,8592.0
2025-01-21 12:26:00,436.15,436.19,435.82,435.95,5609.0
2025-01-21 12:27:00,436.06,436.06,435.9,435.9,6169.0
2025-01-21 12:28:00,435.86,436.15,435.86,436.15,4926.0
2025-01-21 12:29:00,436.15,436.24,436.11,436.12,3874.0
2025-01-21 12:30:00,436.2,436.2,435.89,436.1,10554.0
2025-01-21 12:31:00,436.04,436.04,435.43,435.7,20242.0
2025-01-21 12:32:00,435.74,435.74,435.41,435.45,5415.0
2025-01-21 12:33:00,435.41,435.79,435.37,435.79,4864.0
2025-01-21 12:34:00,435.7,435.7,435.4,435.52,5797.0
2025-01-21 12:35:00,435.5,435.5,435.1,435.259,5738.0
2025-01-21 12:36:00,435.14,435.4,435.06,435.4,4606.0
2025-01-21 12:37:00,435.3,435.31,434.94,435.2,12294.0
2025-01-21 12:38:00,435.2,435.5,435.2,435.5,2146.0
2025-01-21 12:39:00,435.49,435.5,435.49,435.5,2917.0
2025-01-21 12:40:00,435.21,435.32,435.2,435.2,2805.0
2025-01-21 12:41:00,435.22,435.22,434.76,434.76,8242.0
2025-01-21 12:42:00,434.8,435.02,434.78,434.9,6336.0
2025-01-21 12:43:00,435.01,435.1,435.0,435.06,5312.0
2025-01-21 12:44:00,435.14,435.39,435.14,435.39,4220.0
2025-01-21 12:45:00,435.36,435.52,435.3,435.52,3157.0
2025-01-21 12:46:00,435.59,435.62,435.4,435.4,4679.0
2025-01-21 12:47:00,435.35,435.35,435.32,435.32,1525.0
2025-01-21 12:48:00,435.36,435.37,434.7,434.81,13561.0
2025-01-21 12:49:00,434.83,434.89,434.83,434.89,2633.0
2025-01-21 12:50:00,434.83,434.83,434.29,434.52,11256.0
2025-01-21 12:51:00,434.38,434.55,434.31,434.33,5872.0
2025-01-21 12:52:00,434.47,434.61,434.431,434.58,9663.0
2025-01-21 12:53:00,434.96,435.1,434.94,435.0,4407.0
2025-01-21 12:54:00,435.07,435.1,435.0,435.0,4184.0
2025-01-21 12:55:00,435.0,435.1,434.95,435.1,3744.0
2025-01-21 12:56:00,435.18,435.42,435.18,435.32,5418.0
2025-01-21 12:57:00,435.36,435.96,435.36,435.93,13843.0
2025-01-21 12:58:00,435.8,435.81,435.6,435.6,2912.0
2025-01-21 12:59:00,435.56,435.85,435.48,435.689,8165.0
2025-01-21 13:00:00,433.8,436.57,430.3,435.3679,377114.0
2025-01-21 13:01:00,435.0052,435.2,434.9,435.07,16369.0
2025-01-21 13:02:00,435.11,435.59,435.11,435.59,8279.0
2025-01-21 13:03:00,435.57,435.69,435.3336,435.4,7047.0
2025-01-21 13:04:00,435.5,435.6,435.4,435.58,4408.0
2025-01-21 13:05:00,435.5,435.6,435.2604,435.4,15639.0
2025-01-21 13:06:00,435.33,435.5874,435.2644,435.5874,5106.0
2025-01-21 13:07:00,435.5,435.57,435.4931,435.4931,4048.0
2025-01-21 13:08:00,435.55,435.64,435.4263,435.52,10280.0
2025-01-21 13:09:00,435.4881,435.84,435.4057,435.77,8403.0
2025-01-21 13:10:00,435.85,435.9171,435.6501,435.77,13118.0
2025-01-21 13:11:00,435.7,435.81,435.5,435.6165,13411.0
2025-01-21 13:12:00,435.6,435.6,435.33,435.33,6020.0
2025-01-21 13:13:00,435.4,435.5988,435.2652,435.5988,4118.0
2025-01-21 13:14:00,435.4401,435.4401,435.361,435.361,3662.0
2025-01-21 13:15:00,435.46,435.5,435.35,435.35,10986.0
2025-01-21 13:16:00,435.31,435.5,435.3,435.5,9778.0
2025-01-21 13:17:00,435.48,435.64,435.4,435.4,12827.0
2025-01-21 13:18:00,435.4,435.5366,435.4,435.4999,3922.0
2025-01-21 13:19:00,435.5,435.58,435.5,435.58,6041.0
2025-01-21 13:20:00,435.61,435.61,435.4,435.4,8735.0
2025-01-21 13:21:00,435.48,435.5,435.48,435.49,3083.0
2025-01-21 13:22:00,435.5494,435.55,435.38,435.41,4390.0
2025-01-21 13:23:00,435.4998,435.5,435.43,435.45,5532.0
2025-01-21 13:24:00,435.47,435.47,435.19,435.28,9871.0
2025-01-21 13:25:00,435.18,435.3874,434.9,434.9,20573.0
2025-01-21 13:26:00,434.86,435.01,434.5,434.65,13919.0
2025-01-21 13:27:00,434.58,434.88,434.55,434.82,4968.0
2025-01-21 13:28:00,434.96,435.1578,434.96,435.0,6450.0
2025-01-21 13:29:00,435.07,435.15,434.72,434.74,17712.0
2025-01-21 13:30:00,434.67,434.8,434.6047,434.7,7297.0
2025-01-21 13:31:00,434.72,434.82,434.43,434.81,22611.0
2025-01-21 13:32:00,434.79,434.8,434.71,434.7333,4025.0
2025-01-21 13:33:00,434.6333,434.8,434.4001,434.5,18604.0
2025-01-21 13:34:00,434.4,434.5865,434.38,434.5,12830.0
2025-01-21 13:35:00,434.41,434.55,434.35,434.4,11639.0
2025-01-21 13:36:00,434.45,434.5368,434.4,434.44,10576.0
2025-01-21 13:37:00,434.48,434.51,434.4,434.49,15957.0
2025-01-21 13:38:00,434.4547,434.4547,434.17,434.4,27746.0
2025-01-21 13:39:00,434.38,434.5,434.3,434.47,10062.0
2025-01-21 13:40:00,434.42,434.42,434.16,434.28,15391.0
2025-01-21 13:41:00,434.3,434.3383,434.03,434.1,14301.0
2025-01-21 13:42:00,434.11,434.2,434.1,434.1,7586.0
2025-01-21 13:43:00,434.14,434.17,433.8,433.8,44729.0
2025-01-21 13:44:00,433.8835,434.14,433.705,434.14,14414.0
2025-01-21 13:45:00,434.12,434.328,434.04,434.3,12468.0
2025-01-21 13:46:00,434.31,434.58,434.29,434.43,23764.0
2025-01-21 13:47:00,434.43,434.77,434.3001,434.67,11795.0
2025-01-21 13:48:00,434.71,434.71,434.48,434.54,9467.0
2025-01-21 13:49:00,434.55,434.6,434.5,434.5312,8181.0
2025-01-21 13:50:00,434.32,434.395,434.25,434.3,5063.0
2025-01-21 13:51:00,434.31,434.37,434.2,434.26,6855.0
2025-01-21 13:52:00,434.2599,434.37,434.13,434.2713,9121.0
2025-01-21 13:53:00,434.2,434.47,434.2,434.468,7372.0
2025-01-21 13:54:00,434.4,434.6,434.4,434.6,10097.0
2025-01-21 13:55:00,434.59,434.59,434.4,434.5,6869.0
2025-01-21 13:56:00,434.52,434.54,434.4374,434.5,4453.0
2025-01-21 13:57:00,434.5005,434.6182,434.5,434.5633,3934.0
2025-01-21 13:58:00,434.55,434.6,434.1,434.1999,18159.0
2025-01-21 13:59:00,434.19,434.39,434.19,434.26,4466.0
2025-01-21 14:00:00,434.2898,434.7,434.2898,434.7,6281.0
2025-01-21 14:01:00,434.6982,434.8,434.52,434.79,14486.0
2025-01-21 14:02:00,434.8,435.08,434.8,435.0,19379.0
2025-01-21 14:03:00,434.92,435.14,434.9,435.14,8754.0
2025-01-21 14:04:00,435.08,435.1484,435.0,435.06,5143.0
2025-01-21 14:05:00,435.08,435.1299,434.48,434.6,12837.0
2025-01-21 14:06:00,434.6,435.0,434.3,434.71,12100.0
2025-01-21 14:07:00,434.7,434.79,434.5865,434.5865,4862.0
2025-01-21 14:08:00,434.75,435.0,434.75,434.83,12629.0
2025-01-21 14:09:00,434.95,434.95,434.6648,434.899,5806.0
2025-01-21 14:10:00,434.88,434.9,434.7031,434.74,4826.0
2025-01-21 14:11:00,434.75,434.95,434.73,434.88,113298.0
2025-01-21 14:12:00,434.88,434.94,434.63,434.63,10087.0
2025-01-21 14:13:00,434.63,434.7,434.5,434.58,6913.0
2025-01-21 14:14:00,434.6,434.75,434.6,434.75,6535.0
2025-01-21 14:15:00,434.6747,434.75,434.65,434.75,3818.0
2025-01-21 14:16:00,434.75,434.8996,434.64,434.7001,9239.0
2025-01-21 14:17:00,434.8482,434.88,434.7,434.8473,9438.0
2025-01-21 14:18:00,434.8499,434.8499,434.51,434.51,8977.0
2025-01-21 14:19:00,434.5055,434.72,434.36,434.48,8523.0
2025-01-21 14:20:00,434.44,434.54,434.25,434.29,12174.0
2025-01-21 14:21:00,434.35,434.4,433.96,434.07,22828.0
2025-01-21 14:22:00,434.02,434.08,433.9,433.9,12295.0
2025-01-21 14:23:00,433.92,434.0,433.7859,433.8,9686.0
2025-01-21 14:24:00,433.82,433.82,433.36,433.7,23904.0
2025-01-21 14:25:00,433.85,434.5,433.85,434.37,72749.0
2025-01-21 14:26:00,434.42,434.73,434.42,434.63,8811.0
2025-01-21 14:27:00,434.67,434.85,433.76,434.13,26967.0
2025-01-21 14:28:00,434.3,434.3,432.52,432.61,92991.0
2025-01-21 14:29:00,432.65,432.973,432.3,432.67,41232.0
2025-01-21 14:30:00,432.64,433.2,426.5801,427.945,2101382.0
2025-01-21 14:31:00,427.89,428.0799,421.65,421.96,1155197.0
2025-01-21 14:32:00,421.85,423.9773,420.81,422.625,858954.0
2025-01-21 14:33:00,422.665,423.03,418.68,418.8,952319.0
2025-01-21 14:34:00,418.845,419.85,417.59,418.1452,795852.0
2025-01-21 14:35:00,418.19,421.09,418.08,420.205,746085.0
2025-01-21 14:36:00,420.2785,420.76,416.5,416.52,841213.0
2025-01-21 14:37:00,416.5,417.3699,414.63,415.37,930426.0
2025-01-21 14:38:00,415.4388,416.58,414.3,414.88,749804.0
2025-01-21 14:39:00,414.97,415.29,413.39,414.779,768348.0
2025-01-21 14:40:00,414.78,414.89,410.525,411.415,955418.0
2025-01-21 14:41:00,411.475,412.74,410.921,411.8666,581603.0
2025-01-21 14:42:00,411.8787,413.5,411.01,412.725,504190.0
2025-01-21 14:43:00,412.81,413.19,409.51,412.1716,941026.0
2025-01-21 14:44:00,412.27,413.23,410.89,412.48,563206.0
2025-01-21 14:45:00,412.38,413.0,410.84,412.22,449537.0
2025-01-21 14:46:00,412.2,412.35,410.7,412.1086,376444.0
2025-01-21 14:47:00,412.2,412.41,411.31,412.1606,298440.0
2025-01-21 14:48:00,412.14,414.45,412.1,414.06,659832.0
2025-01-21 14:49:00,414.01,414.8,413.12,414.32,545633.0
2025-01-21 14:50:00,414.1938,414.33,412.7801,413.92,346151.0
2025-01-21 14:51:00,413.88,415.13,413.0174,415.0,395716.0
2025-01-21 14:52:00,414.99,415.13,413.435,413.8703,336704.0
2025-01-21 14:53:00,414.1,414.59,411.455,411.915,549255.0
2025-01-21 14:54:00,411.86,411.9593,409.735,410.8,724723.0
2025-01-21 14:55:00,410.8,413.2986,410.7,412.755,447412.0
2025-01-21 14:56:00,412.76,413.27,412.241,412.97,233550.0
2025-01-21 14:57:00,413.07,413.27,411.4287,411.58,230883.0
2025-01-21 14:58:00,411.61,412.6941,411.1401,412.29,257750.0
2025-01-21 14:59:00,412.32,412.5499,411.14,412.25,220005.0
2025-01-21 15:00:00,412.25,412.4,409.83,411.8143,499381.0
2025-01-21 15:01:00,411.92,412.4,409.9201,410.3399,376311.0
2025-01-21 15:02:00,410.33,410.33,407.66,408.03,824804.0
2025-01-21 15:03:00,408.0149,410.25,407.9104,410.01,350089.0
2025-01-21 15:04:00,410.0,410.09,408.47,409.08,345833.0
2025-01-21 15:05:00,408.87,410.4,408.5,409.865,306703.0
2025-01-21 15:06:00,409.865,410.2999,408.85,409.56,252895.0
2025-01-21 15:07:00,409.475,410.09,409.22,409.75,260793.0
2025-01-21 15:08:00,409.5996,411.07,409.3665,410.654,400511.0
2025-01-21 15:09:00,410.64,410.72,408.53,408.92,371664.0
2025-01-21 15:10:00,408.92,409.63,408.5,408.9,238147.0
2025-01-21 15:11:00,408.79,409.64,407.23,407.515,434486.0
2025-01-21 15:12:00,407.461,407.63,406.31,407.11,559894.0
2025-01-21 15:13:00,407.11,407.76,406.5101,406.6,325668.0
2025-01-21 15:14:00,406.67,407.5,406.55,406.79,246995.0
2025-01-21 15:15:00,406.8,407.5,406.38,407.09,251534.0
2025-01-21 15:16:00,407.17,408.67,407.1,408.51,363937.0
2025-01-21 15:17:00,408.6699,409.34,408.311,408.97,280338.0
2025-01-21 15:18:00,408.93,409.5785,408.42,408.495,286692.0
2025-01-21 15:19:00,408.4975,409.3882,408.24,409.36,221470.0
2025-01-21 15:20:00,409.37,409.94,408.5,409.73,243079.0
2025-01-21 15:21:00,409.64,409.7499,408.56,409.01,189423.0
2025-01-21 15:22:00,409.0104,410.3188,408.7,410.2987,229344.0
2025-01-21 15:23:00,410.3032,410.77,409.79,410.7697,313989.0
2025-01-21 15:24:00,410.71,410.84,410.0711,410.3491,245274.0
2025-01-21 15:25:00,410.39,410.9386,410.0701,410.25,202325.0
2025-01-21 15:26:00,410.32,411.41,410.25,411.2,256675.0
2025-01-21 15:27:00,411.04,412.16,411.03,411.8,393332.0
2025-01-21 15:28:00,411.89,412.35,411.73,412.065,347348.0
2025-01-21 15:29:00,412.0359,412.5499,411.98,412.4318,228994.0
2025-01-21 15:30:00,412.38,413.29,412.0,413.245,362705.0
2025-01-21 15:31:00,413.245,413.6699,413.0957,413.27,335259.0
2025-01-21 15:32:00,413.27,414.64,413.19,414.22,480334.0
2025-01-21 15:33:00,414.19,415.0,414.01,414.89,397226.0
2025-01-21 15:34:00,414.94,415.0,413.37,413.835,425473.0
2025-01-21 15:35:00,413.7801,414.1999,413.12,413.24,250373.0
2025-01-21 15:36:00,413.23,413.8,412.9,413.515,278604.0
2025-01-21 15:37:00,413.5,413.87,413.0,413.2,169839.0
2025-01-21 15:38:00,413.2054,413.69,412.75,413.0,219029.0
2025-01-21 15:39:00,413.07,413.9093,412.9321,413.495,195191.0
2025-01-21 15:40:00,413.58,413.98,413.1003,413.93,141842.0
2025-01-21 15:41:00,413.9793,414.96,413.7,414.9058,282471.0
2025-01-21 15:42:00,414.9,415.49,414.7001,415.38,303775.0
2025-01-21 15:43:00,415.4,416.62,415.26,416.3699,463454.0
2025-01-21 15:44:00,416.42,416.49,415.8297,416.05,245209.0
2025-01-21 15:45:00,416.03,416.0623,415.05,415.1988,288628.0
2025-01-21 15:46:00,415.1988,415.67,414.6801,414.74,234982.0
